Window #,Window start index,Window stop index,GT steps in window,Predicted steps in window,GT running step sum,Predicted running step sum,Difference,Index output
4700,4818,4892,8.0,6.2598453,467.1199999999931,446.02023086468387,1,4856
4701,4819,4893,8.0,5.8424873,467.2266666666598,446.0981306958199,0,None
4702,4820,4894,8.0,3.3494296,467.3333333333265,446.1427897572518,0,None
4703,4821,4895,8.0,3.377236,467.4399999999932,446.18781956911096,0,None
4704,4822,4896,8.0,4.972116,467.54666666665986,446.2541144490243,0,None
4705,4823,4897,7.0,6.705305,467.63999999999317,446.34351851701746,0,None
4706,4824,4898,8.0,6.2653036,467.74666666665985,446.42705589850755,0,None
4707,4825,4899,8.0,7.731041,467.85333333332653,446.53013644456877,0,None
4708,4826,4900,8.0,4.320628,467.9599999999932,446.5877448201181,0,None
4709,4827,4901,8.0,6.2649164,468.0666666666599,446.6712770390512,0,None
4710,4828,4902,8.0,3.782258,468.1733333333266,446.7217071461679,0,None
4711,4829,4903,8.0,8.177422,468.27999999999327,446.83073943376553,0,None
4712,4830,4904,8.0,7.009706,468.38666666665995,446.9242021807036,0,None
4713,4831,4905,8.0,6.4038405,468.49333333332663,447.0095867212615,1,4869
4714,4832,4906,8.0,6.915909,468.5999999999933,447.1017988387745,0,None
4715,4833,4907,8.0,6.3250237,468.70666666666,447.1861324874562,0,None
4716,4834,4908,8.0,6.777593,468.8133333333267,447.27650039593397,0,None
4717,4835,4909,8.0,6.5881577,468.91999999999337,447.36434249798475,0,None
4718,4836,4910,8.0,8.662564,469.02666666666005,447.4798433550201,0,None
4719,4837,4911,8.0,5.6018844,469.13333333332673,447.5545351465545,0,None
4720,4838,4912,8.0,5.559847,469.2399999999934,447.62866643826186,0,None
4721,4839,4913,8.0,3.9651904,469.3466666666601,447.6815356437367,0,None
4722,4840,4914,8.0,7.5662794,469.4533333333268,447.7824193692209,0,None
4723,4841,4915,8.0,8.060963,469.55999999999347,447.88989887158095,0,None
4724,4842,4916,8.0,7.473579,469.66666666666015,447.9895465906463,0,None
4725,4843,4917,8.0,5.2130876,469.77333333332683,448.0590544247629,1,4881
4726,4844,4918,8.0,5.079599,469.8799999999935,448.126782410145,0,None
4727,4845,4919,8.0,3.5761948,469.9866666666602,448.1744650069874,0,None
4728,4846,4920,8.0,6.424139,470.0933333333269,448.26012019395847,0,None
4729,4847,4921,7.0,6.993207,470.1866666666602,448.35336295366307,0,None
4730,4848,4922,7.0,6.7472606,470.2799999999935,448.44332642793677,0,None
4731,4849,4923,8.0,4.1218925,470.3866666666602,448.49828499396665,0,None
4732,4850,4924,8.0,6.0670886,470.49333333332686,448.5791795086863,0,None
4733,4851,4925,8.0,5.7754965,470.59999999999354,448.65618612845765,0,None
4734,4852,4926,8.0,7.517968,470.7066666666602,448.7564257041616,0,None
4735,4853,4927,8.0,7.8260155,470.8133333333269,448.8607725771271,0,None
4736,4854,4928,8.0,5.335704,470.9199999999936,448.9319152951243,0,None
4737,4855,4929,8.0,4.4639077,471.0266666666603,448.9914340647064,0,None
4738,4856,4930,7.0,3.2138066,471.1199999999936,449.03428481976215,1,4894
4739,4857,4931,8.0,6.089491,471.22666666666026,449.1154780316355,0,None
4740,4858,4932,8.0,8.11293,471.33333333332695,449.2236504356069,0,None
4741,4859,4933,8.0,9.099678,471.43999999999363,449.34497947613426,0,None
4742,4860,4934,8.0,8.658587,471.5466666666603,449.46042730887757,0,None
4743,4861,4935,8.0,5.8554506,471.653333333327,449.53849998394674,0,None
4744,4862,4936,8.0,4.812186,471.7599999999937,449.60266246080425,0,None
4745,4863,4937,8.0,8.2547,471.86666666666036,449.71272512356467,0,None
4746,4864,4938,8.0,9.853155,471.97333333332705,449.8441005253794,0,None
4747,4865,4939,8.0,7.132206,472.07999999999373,449.93919660488785,0,None
4748,4866,4940,9.0,7.9055166,472.19999999999374,450.04460349321386,1,4904
4749,4867,4941,9.0,6.126981,472.31999999999374,450.12629657030124,0,None
4750,4868,4942,9.0,8.82819,472.43999999999374,450.2440057682993,0,None
4751,4869,4943,9.0,8.295778,472.55999999999375,450.3546161452931,0,None
4752,4870,4944,9.0,9.147703,472.67999999999375,450.4765855209035,0,None
4753,4871,4945,9.0,8.023202,472.79999999999376,450.58356154680274,0,None
4754,4872,4946,8.0,7.002333,472.90666666666044,450.67692598899225,0,None
4755,4873,4947,8.0,7.271349,473.0133333333271,450.77387730836887,0,None
4756,4874,4948,8.0,8.187021,473.1199999999938,450.88303759177546,0,None
4757,4875,4949,9.0,6.99228,473.2399999999938,450.97626799186094,0,None
4758,4876,4950,9.0,7.2811623,473.3599999999938,451.07335015535375,1,4914
4759,4877,4951,9.0,8.56119,473.4799999999938,451.18749935070696,0,None
4760,4878,4952,9.0,7.7834015,473.5999999999938,451.29127803723037,0,None
4761,4879,4953,9.0,8.707844,473.71999999999383,451.4073826209706,0,None
4762,4880,4954,9.0,6.9635673,473.83999999999384,451.50023018439634,0,None
4763,4881,4955,9.0,7.1569633,473.95999999999384,451.5956563623749,0,None
4764,4882,4956,9.0,7.0805664,474.07999999999384,451.6900639144582,0,None
4765,4883,4957,9.0,5.9960814,474.19999999999385,451.77001166582136,0,None
4766,4884,4958,9.0,6.656,474.31999999999385,451.8587583343191,0,None
4767,4885,4959,9.0,5.9435754,474.43999999999386,451.93800600608216,0,None
4768,4886,4960,9.0,6.7520165,474.55999999999386,452.0280328933401,1,4924
4769,4887,4961,9.0,7.5207424,474.67999999999387,452.12830945889186,0,None
4770,4888,4962,9.0,7.442273,474.7999999999939,452.22753976742456,0,None
4771,4889,4963,9.0,7.836606,474.9199999999939,452.33202784776716,0,None
4772,4890,4964,8.0,6.99337,475.02666666666056,452.4252727818492,0,None
4773,4891,4965,9.0,5.578449,475.14666666666056,452.4996520988149,0,None
4774,4892,4966,9.0,6.8004923,475.26666666666057,452.590325329304,0,None
4775,4893,4967,9.0,6.0398216,475.3866666666606,452.6708562843007,0,None
4776,4894,4968,9.0,6.6852736,475.5066666666606,452.7599932662648,0,None
4777,4895,4969,9.0,5.886685,475.6266666666606,452.8384823981923,0,None
4778,4896,4970,9.0,6.214072,475.7466666666606,452.92133669455865,0,None
4779,4897,4971,9.0,7.1618195,475.8666666666606,453.0168276206654,1,4935
4780,4898,4972,9.0,6.388091,475.9866666666606,453.10200216849665,0,None
4781,4899,4973,8.0,6.1701827,476.0933333333273,453.184271271229,0,None
4782,4900,4974,9.0,6.200374,476.2133333333273,453.26694292624813,0,None
4783,4901,4975,9.0,6.989975,476.3333333333273,453.3601425925893,0,None
4784,4902,4976,9.0,7.266592,476.4533333333273,453.45703048626604,0,None
4785,4903,4977,9.0,7.0427356,476.5733333333273,453.55093362728775,0,None
4786,4904,4978,9.0,6.6842346,476.6933333333273,453.64005675554296,0,None
4787,4905,4979,9.0,7.0401487,476.8133333333273,453.7339254053436,0,None
4788,4906,4980,9.0,7.1031585,476.9333333333273,453.82863418499653,0,None
4789,4907,4981,8.0,6.4505095,477.039999999994,453.9146409789724,0,None
4790,4908,4982,8.0,5.5530124,477.1466666666607,453.9886811439199,0,None
4791,4909,4983,8.0,5.014323,477.25333333332736,454.05553878704734,1,4947
4792,4910,4984,9.0,6.398875,477.37333333332737,454.14085712353415,0,None
4793,4911,4985,9.0,7.8067565,477.49333333332737,454.2449472101532,0,None
4794,4912,4986,9.0,8.403316,477.6133333333274,454.35699141740827,0,None
4795,4913,4987,9.0,8.599717,477.7333333333274,454.4716543126109,0,None
4796,4914,4988,9.0,7.164297,477.8533333333274,454.567178273996,0,None
4797,4915,4989,8.0,7.5420017,477.95999999999407,454.6677382969859,0,None
4798,4916,4990,8.0,7.7091203,478.06666666666075,454.7705265673004,0,None
4799,4917,4991,8.0,7.991314,478.17333333332743,454.8770774197581,0,None
4800,4918,4992,8.0,7.2231216,478.2799999999941,454.97338570833233,0,None
4801,4919,4993,9.0,7.5438786,478.3999999999941,455.0739707557363,1,4957
4802,4920,4994,9.0,8.078644,478.5199999999941,455.18168600638734,0,None
4803,4921,4995,9.0,9.274969,478.63999999999413,455.3053522610667,0,None
4804,4922,4996,9.0,9.042545,478.75999999999414,455.4259195319814,0,None
4805,4923,4997,9.0,7.514757,478.87999999999414,455.52611629406636,0,None
4806,4924,4998,8.0,8.048529,478.9866666666608,455.6334300096832,0,None
4807,4925,4999,8.0,7.454745,479.0933333333275,455.73282660722754,0,None
4808,4926,5000,8.0,7.8285956,479.1999999999942,455.8372078824045,0,None
4809,4927,5001,8.0,7.083757,479.3066666666609,455.9316579747202,0,None
4810,4928,5002,9.0,7.8729615,479.4266666666609,456.0366307950022,1,4966
4811,4929,5003,9.0,9.5032,479.5466666666609,456.1633401227,0,None
4812,4930,5004,9.0,8.679364,479.6666666666609,456.27906497875875,0,None
4813,4931,5005,9.0,7.6126137,479.7866666666609,456.38056649446514,0,None
4814,4932,5006,8.0,7.436027,479.8933333333276,456.4797135217987,0,None
4815,4933,5007,8.0,8.493847,479.99999999999426,456.5929648137095,0,None
4816,4934,5008,8.0,8.996313,480.10666666666094,456.7129156549774,0,None
4817,4935,5009,8.0,7.44545,480.2133333333276,456.8121883193654,0,None
4818,4936,5010,9.0,5.8314753,480.33333333332763,456.88994132280374,0,None
4819,4937,5011,9.0,6.227625,480.45333333332763,456.9729763213796,0,None
4820,4938,5012,9.0,7.510404,480.57333333332764,457.07311504284564,1,4976
4821,4939,5013,9.0,8.397433,480.69333333332764,457.1850808199249,0,None
4822,4940,5014,9.0,7.6510153,480.81333333332765,457.2870943570139,0,None
4823,4941,5015,8.0,6.310485,480.91999999999433,457.3712341554962,0,None
4824,4942,5016,8.0,5.743004,481.026666666661,457.44780754009906,0,None
4825,4943,5017,8.0,7.6873646,481.1333333333277,457.55030573447567,0,None
4826,4944,5018,8.0,8.021981,481.2399999999944,457.65726548433327,0,None
4827,4945,5019,8.0,7.359504,481.34666666666106,457.75539220730485,0,None
4828,4946,5020,8.0,7.016382,481.45333333332775,457.8489439702036,0,None
4829,4947,5021,8.0,7.855899,481.55999999999443,457.9536892882985,0,None
4830,4948,5022,8.0,10.592072,481.6666666666611,458.0949169087412,1,4986
4831,4949,5023,8.0,8.443012,481.7733333333278,458.20749040524186,0,None
4832,4950,5024,7.0,9.74481,481.8666666666611,458.33742120663345,0,None
4833,4951,5025,8.0,6.7181215,481.9733333333278,458.42699616034844,0,None
4834,4952,5026,8.0,5.750736,482.07999999999447,458.50367264350274,0,None
4835,4953,5027,8.0,8.492841,482.18666666666115,458.6169105203948,0,None
4836,4954,5028,8.0,8.553045,482.29333333332784,458.7309511240325,0,None
4837,4955,5029,8.0,10.962428,482.3999999999945,458.8771168319386,0,None
4838,4956,5030,8.0,7.210889,482.5066666666612,458.97326201677345,0,None
4839,4957,5031,8.0,7.1863947,482.6133333333279,459.06908061265966,1,4995
4840,4958,5032,7.0,6.8777986,482.7066666666612,459.1607845934234,0,None
4841,4959,5033,7.0,7.692396,482.7999999999945,459.26334987560926,0,None
4842,4960,5034,8.0,8.194101,482.9066666666612,459.3726045600575,0,None
4843,4961,5035,8.0,7.6869326,483.01333333332786,459.47509699424126,0,None
4844,4962,5036,8.0,8.783895,483.11999999999455,459.592215588093,0,None
4845,4963,5037,8.0,9.451237,483.22666666666123,459.7182320777577,0,None
4846,4964,5038,8.0,8.704663,483.3333333333279,459.83429425478,0,None
4847,4965,5039,8.0,8.887055,483.4399999999946,459.95278832674046,0,None
4848,4966,5040,7.0,7.3380804,483.5333333333279,460.050629398823,1,5004
4849,4967,5041,7.0,7.1666913,483.6266666666612,460.1461852828664,0,None
4850,4968,5042,8.0,8.117201,483.7333333333279,460.25441462755225,0,None
4851,4969,5043,8.0,6.765135,483.8399999999946,460.3446164250376,0,None
4852,4970,5044,8.0,8.158695,483.94666666666126,460.45339902798355,0,None
4853,4971,5045,8.0,6.936755,484.05333333332794,460.545889097055,0,None
4854,4972,5046,8.0,9.306913,484.1599999999946,460.6699812753997,0,None
4855,4973,5047,8.0,7.252653,484.2666666666613,460.7666833170257,0,None
4856,4974,5048,8.0,6.0119843,484.373333333328,460.8468431083363,0,None
4857,4975,5049,7.0,6.2488084,484.4666666666613,460.93016055345555,0,None
4858,4976,5050,7.0,6.147808,484.5599999999946,461.0121313277882,1,5014
4859,4977,5051,8.0,8.674698,484.6666666666613,461.12779396613456,0,None
4860,4978,5052,8.0,8.198885,484.77333333332797,461.2371124323211,0,None
4861,4979,5053,8.0,6.5767107,484.87999999999465,461.3248019083343,0,None
4862,4980,5054,8.0,7.592843,484.98666666666134,461.42603981574393,0,None
4863,4981,5055,8.0,6.4805665,485.093333333328,461.5124473690988,0,None
4864,4982,5056,8.0,7.595673,485.1999999999947,461.61372301022226,0,None
4865,4983,5057,8.0,6.921464,485.3066666666614,461.7060091964405,0,None
4866,4984,5058,8.0,5.2772,485.41333333332807,461.7763718660674,0,None
4867,4985,5059,8.0,5.4279175,485.51999999999475,461.84874409914033,0,None
4868,4986,5060,8.0,6.0388827,485.62666666666144,461.9292625355722,0,None
4869,4987,5061,8.0,7.727239,485.7333333333281,462.03229239066457,1,5025
4870,4988,5062,8.0,6.214053,485.8399999999948,462.1151464327178,0,None
4871,4989,5063,8.0,8.15717,485.9466666666615,462.2239087033273,0,None
4872,4990,5064,8.0,6.540749,486.05333333332817,462.3111186909677,0,None
4873,4991,5065,8.0,6.382689,486.15999999999485,462.3962212109567,0,None
4874,4992,5066,8.0,5.6664276,486.26666666666154,462.47177357912074,0,None
4875,4993,5067,8.0,5.149549,486.3733333333282,462.54043423255297,0,None
4876,4994,5068,8.0,6.3648405,486.4799999999949,462.6252987726531,0,None
4877,4995,5069,8.0,7.4094825,486.5866666666616,462.72409187237434,0,None
4878,4996,5070,8.0,6.4758844,486.69333333332827,462.8104369982085,0,None
4879,4997,5071,8.0,7.1392174,486.79999999999495,462.9056265632313,0,None
4880,4998,5072,8.0,7.4963045,486.90666666666164,463.0055772900583,1,5036
4881,4999,5073,8.0,4.8055906,487.0133333333283,463.06965183178596,0,None
4882,5000,5074,8.0,6.3746305,487.119999999995,463.1546469044687,0,None
4883,5001,5075,8.0,5.6651816,487.2266666666617,463.23018265962617,0,None
4884,5002,5076,8.0,5.4765105,487.33333333332837,463.3032027999562,0,None
4885,5003,5077,8.0,5.5919237,487.43999999999505,463.3777617828053,0,None
4886,5004,5078,8.0,7.5041285,487.54666666666174,463.47781682888683,0,None
4887,5005,5079,8.0,5.865539,487.6533333333284,463.5560240165394,0,None
4888,5006,5080,8.0,9.548872,487.7599999999951,463.68334230979303,0,None
4889,5007,5081,8.0,5.4513884,487.8666666666618,463.75602748791397,0,None
4890,5008,5082,8.0,6.0213547,487.97333333332847,463.83631221691786,0,None
4891,5009,5083,8.0,3.7407355,488.07999999999515,463.88618869066255,0,None
4892,5010,5084,8.0,4.8581295,488.18666666666184,463.95096375068044,0,None
4893,5011,5085,7.0,7.603906,488.27999999999514,464.05234916607554,1,5049
4894,5012,5086,8.0,7.067502,488.3866666666618,464.14658252636605,0,None
4895,5013,5087,8.0,7.8072476,488.4933333333285,464.25067916154876,0,None
4896,5014,5088,8.0,6.2909765,488.5999999999952,464.33455884854015,0,None
4897,5015,5089,8.0,7.3825865,488.7066666666619,464.43299333492934,0,None
4898,5016,5090,8.0,6.2006793,488.81333333332856,464.51566905895885,0,None
4899,5017,5091,8.0,6.814837,488.91999999999524,464.606533552011,0,None
4900,5018,5092,8.0,5.6536713,489.0266666666619,464.68191583553966,0,None
4901,5019,5093,8.0,5.7874804,489.1333333333286,464.75908224026375,0,None
4902,5020,5094,8.0,6.308212,489.2399999999953,464.84319173097623,0,None
4903,5021,5095,9.0,7.1179914,489.3599999999953,464.9380982836089,0,None
4904,5022,5096,9.0,4.952873,489.4799999999953,465.00413659334197,1,5060
4905,5023,5097,9.0,8.267675,489.5999999999953,465.11437226533906,0,None
4906,5024,5098,9.0,5.861919,489.7199999999953,465.1925311843556,0,None
4907,5025,5099,9.0,7.3010335,489.8399999999953,465.289878297647,0,None
4908,5026,5100,8.0,5.7604566,489.946666666662,465.3666843851409,0,None
4909,5027,5101,8.0,4.9076276,490.0533333333287,465.4321194195749,0,None
4910,5028,5102,8.0,7.387363,490.15999999999536,465.5306175923349,0,None
4911,5029,5103,9.0,6.834345,490.27999999999537,465.62174219052014,0,None
4912,5030,5104,9.0,7.8787904,490.3999999999954,465.7267927289011,0,None
4913,5031,5105,9.0,6.1459937,490.5199999999954,465.8087393116953,0,None
4914,5032,5106,9.0,6.612746,490.6399999999954,465.8969092551869,0,None
4915,5033,5107,9.0,7.859124,490.7599999999954,466.00169757763564,1,5071
4916,5034,5108,9.0,7.224663,490.8799999999954,466.0980264147125,0,None
4917,5035,5109,8.0,6.7733874,490.9866666666621,466.18833824714045,0,None
4918,5036,5110,9.0,6.920625,491.1066666666621,466.2806132499379,0,None
4919,5037,5111,9.0,6.384653,491.2266666666621,466.3657419578237,0,None
4920,5038,5112,9.0,6.880357,491.3466666666621,466.4574800483388,0,None
4921,5039,5113,9.0,5.2058635,491.4666666666621,466.5268915613495,0,None
4922,5040,5114,9.0,6.161046,491.5866666666621,466.60903884172467,0,None
4923,5041,5115,9.0,7.7759027,491.7066666666621,466.7127175450328,0,None
4924,5042,5116,9.0,6.436729,491.8266666666621,466.798540597757,0,None
4925,5043,5117,8.0,7.283188,491.9333333333288,466.8956497693065,0,None
4926,5044,5118,8.0,7.897968,492.0399999999955,467.0009560068451,1,5082
4927,5045,5119,9.0,5.4842362,492.1599999999955,467.07407915671695,0,None
4928,5046,5120,9.0,7.076689,492.2799999999955,467.16843500693665,0,None
4929,5047,5121,9.0,7.2654295,492.3999999999955,467.26530740022685,0,None
4930,5048,5122,9.0,7.4002743,492.5199999999955,467.3639777239166,0,None
4931,5049,5123,9.0,8.560581,492.6399999999955,467.4781188066803,0,None
4932,5050,5124,9.0,7.062752,492.7599999999955,467.57228883028057,0,None
4933,5051,5125,9.0,7.7900505,492.8799999999955,467.6761561703685,0,None
4934,5052,5126,8.0,7.9824753,492.9866666666622,467.78258917411193,0,None
4935,5053,5127,8.0,7.988768,493.09333333332887,467.88910608212177,0,None
4936,5054,5128,9.0,7.4885693,493.2133333333289,467.9889536722504,0,None
4937,5055,5129,9.0,5.096863,493.3333333333289,468.0569118428233,1,5093
4938,5056,5130,9.0,5.106146,493.4533333333289,468.1249937876068,0,None
4939,5057,5131,9.0,7.6912756,493.5733333333289,468.22754412889503,0,None
4940,5058,5132,9.0,10.071373,493.6933333333289,468.36182910203956,0,None
4941,5059,5133,9.0,9.563043,493.8133333333289,468.4893363372487,0,None
4942,5060,5134,8.0,6.1116858,493.9199999999956,468.5708254806203,0,None
4943,5061,5135,8.0,6.3432674,494.02666666666227,468.6554023798309,0,None
4944,5062,5136,9.0,8.011956,494.14666666666227,468.76222846269627,0,None
4945,5063,5137,9.0,9.151466,494.2666666666623,468.8842480142913,0,None
4946,5064,5138,9.0,9.129177,494.3866666666623,469.005970375538,1,5102
4947,5065,5139,9.0,3.690784,494.5066666666623,469.05518082857145,0,None
4948,5066,5140,9.0,5.423032,494.6266666666623,469.12748791933075,0,None
4949,5067,5141,9.0,8.4849825,494.7466666666623,469.2406210192046,0,None
4950,5068,5142,9.0,9.511379,494.8666666666623,469.3674394090972,0,None
4951,5069,5143,8.0,8.693113,494.973333333329,469.4833475867909,0,None
4952,5070,5144,8.0,4.2947283,495.07999999999566,469.5406106305124,0,None
4953,5071,5145,9.0,6.981426,495.19999999999567,469.63369630734144,0,None
4954,5072,5146,9.0,7.75319,495.3199999999957,469.73707217454927,0,None
4955,5073,5147,9.0,9.44087,495.4399999999957,469.8629504450164,0,None
4956,5074,5148,9.0,10.9730625,495.5599999999957,470.0092579452199,1,5112
4957,5075,5149,9.0,3.8903403,495.6799999999957,470.06112914959607,0,None
4958,5076,5150,9.0,6.957236,495.7999999999957,470.15389229377126,0,None
4959,5077,5151,9.0,9.738042,495.9199999999957,470.2837328521412,0,None
4960,5078,5152,8.0,8.866691,496.0266666666624,470.4019553939503,0,None
4961,5079,5153,9.0,9.478794,496.1466666666624,470.5283393152556,0,None
4962,5080,5154,9.0,6.201993,496.2666666666624,470.6110325551034,0,None
4963,5081,5155,9.0,8.358693,496.3866666666624,470.7224817967416,0,None
4964,5082,5156,9.0,11.649129,496.5066666666624,470.8778035155933,0,None
4965,5083,5157,9.0,6.664673,496.6266666666624,470.9666658202808,0,None
4966,5084,5158,9.0,8.25752,496.7466666666624,471.0767660832406,1,5122
4967,5085,5159,9.0,4.424166,496.8666666666624,471.1357549659412,0,None
4968,5086,5160,9.0,6.233751,496.9866666666624,471.2188716435433,0,None
4969,5087,5161,8.0,7.52631,497.0933333333291,471.31922244310385,0,None
4970,5088,5162,9.0,7.6265798,497.2133333333291,471.42091017325725,0,None
4971,5089,5163,9.0,9.427444,497.3333333333291,471.5466094326974,0,None
4972,5090,5164,9.0,6.028342,497.4533333333291,471.62698732296633,0,None
4973,5091,5165,9.0,7.7636485,497.5733333333291,471.73050263643273,0,None
4974,5092,5166,9.0,10.83485,497.6933333333291,471.8749673072498,0,None
4975,5093,5167,9.0,8.674578,497.8133333333291,471.9906283434233,0,None
4976,5094,5168,9.0,7.649795,497.93333333332913,472.09262561082846,1,5132
4977,5095,5169,9.0,6.397185,498.05333333332914,472.17792140881227,0,None
4978,5096,5170,9.0,6.9592576,498.17333333332914,472.2707115101815,0,None
4979,5097,5171,9.0,10.269342,498.29333333332914,472.40763607581465,0,None
4980,5098,5172,9.0,8.033827,498.41333333332915,472.5147537668547,0,None
4981,5099,5173,9.0,10.143947,498.53333333332915,472.6500063888233,0,None
4982,5100,5174,9.0,7.827169,498.65333333332916,472.7543686413766,0,None
4983,5101,5175,9.0,6.3053102,498.77333333332916,472.83843944470095,0,None
4984,5102,5176,9.0,8.672788,498.89333333332917,472.95407661358524,0,None
4985,5103,5177,9.0,7.4232717,499.0133333333292,473.0530535689991,1,5141
4986,5104,5178,9.0,5.7348785,499.1333333333292,473.1295186161996,0,None
4987,5105,5179,9.0,5.863364,499.2533333333292,473.20769680579514,0,None
4988,5106,5180,9.0,6.4594574,499.3733333333292,473.29382290442794,0,None
4989,5107,5181,9.0,7.4270062,499.4933333333292,473.3928496543567,0,None
4990,5108,5182,9.0,7.7794585,499.6133333333292,473.496575767994,0,None
4991,5109,5183,9.0,6.797983,499.7333333333292,473.58721554358806,0,None
4992,5110,5184,9.0,6.524644,499.8533333333292,473.6742107955615,0,None
4993,5111,5185,8.0,6.472323,499.9599999999959,473.76050843477253,0,None
4994,5112,5186,8.0,6.227016,500.06666666666257,473.84353531440104,0,None
4995,5113,5187,9.0,3.5344477,500.1866666666626,473.89066128333417,0,None
4996,5114,5188,9.0,4.968761,500.3066666666626,473.95691142956423,0,None
4997,5115,5189,9.0,7.6417537,500.4266666666626,474.0588014785449,1,5153
4998,5116,5190,9.0,7.746059,500.5466666666626,474.1620822644234,0,None
4999,5117,5191,9.0,7.251358,500.6666666666626,474.2587670381864,0,None
5000,5118,5192,9.0,4.477063,500.7866666666626,474.31846121390663,0,None
5001,5119,5193,9.0,4.7303033,500.9066666666626,474.3815319244067,0,None
5002,5120,5194,8.0,6.7056885,501.0133333333293,474.4709411040942,0,None
5003,5121,5195,9.0,6.1708155,501.1333333333293,474.55321864366533,0,None
5004,5122,5196,9.0,7.0538216,501.2533333333293,474.64726959784826,0,None
5005,5123,5197,9.0,8.287021,501.3733333333293,474.75776320695877,0,None
5006,5124,5198,9.0,7.932041,501.4933333333293,474.8635237558683,0,None
5007,5125,5199,9.0,10.468191,501.6133333333293,475.0030996378263,1,5163
5008,5126,5200,9.0,9.882838,501.7333333333293,475.1348708144824,0,None
5009,5127,5201,9.0,8.317913,501.8533333333293,475.245776321888,0,None
5010,5128,5202,9.0,7.134008,501.9733333333293,475.34089642763144,0,None
5011,5129,5203,8.0,6.746352,502.079999999996,475.4308477902413,0,None
5012,5130,5204,9.0,7.311426,502.199999999996,475.52833347241085,0,None
5013,5131,5205,9.0,8.720042,502.319999999996,475.6446007021268,0,None
5014,5132,5206,9.0,8.745655,502.439999999996,475.7612094362577,0,None
5015,5133,5207,9.0,8.92138,502.559999999996,475.88016117016474,0,None
5016,5134,5208,9.0,10.238437,502.679999999996,476.0166736594836,1,5172
5017,5135,5209,9.0,5.986004,502.79999999999603,476.09648704449336,0,None
5018,5136,5210,9.0,6.2958183,502.91999999999604,476.18043128887814,0,None
5019,5137,5211,8.0,7.702895,503.0266666666627,476.283136557738,0,None
5020,5138,5212,8.0,7.08022,503.1333333333294,476.3775394940376,0,None
5021,5139,5213,9.0,8.066768,503.2533333333294,476.4850963966051,0,None
5022,5140,5214,9.0,7.4540334,503.3733333333294,476.58448350826893,0,None
5023,5141,5215,9.0,6.40782,503.4933333333294,476.66992111126575,0,None
5024,5142,5216,9.0,7.0877843,503.6133333333294,476.7644249018033,0,None
5025,5143,5217,9.0,9.4794655,503.7333333333294,476.8908177749316,0,None
5026,5144,5218,9.0,8.766314,503.85333333332943,477.0077019556363,1,5182
5027,5145,5219,9.0,6.989185,503.97333333332944,477.1008910870552,0,None
5028,5146,5220,8.0,4.6748667,504.0799999999961,477.1632226427396,0,None
5029,5147,5221,9.0,8.511344,504.1999999999961,477.2767072288195,0,None
5030,5148,5222,9.0,7.2456055,504.3199999999961,477.37331530173617,0,None
5031,5149,5223,9.0,6.767294,504.43999999999613,477.4635458874702,0,None
5032,5150,5224,9.0,6.6901894,504.55999999999614,477.5527484122912,0,None
5033,5151,5225,9.0,6.822283,504.67999999999614,477.6437121828397,0,None
5034,5152,5226,9.0,11.337841,504.79999999999615,477.7948833966255,0,None
5035,5153,5227,9.0,6.1958966,504.91999999999615,477.87749535163243,0,None
5036,5154,5228,8.0,6.0360923,505.02666666666283,477.9579765820503,0,None
5037,5155,5229,8.0,7.166518,505.1333333333295,478.05353015820185,1,5193
5038,5156,5230,9.0,6.981159,505.2533333333295,478.1466122810046,0,None
5039,5157,5231,9.0,9.569872,505.3733333333295,478.27421057303746,0,None
5040,5158,5232,9.0,8.988495,505.49333333332953,478.39405717134474,0,None
5041,5159,5233,9.0,9.169966,505.61333333332954,478.516323381265,0,None
5042,5160,5234,9.0,8.972837,505.73333333332954,478.6359612139066,0,None
5043,5161,5235,9.0,8.121027,505.85333333332954,478.7442415738106,0,None
5044,5162,5236,9.0,7.2442427,505.97333333332955,478.84083147605264,0,None
5045,5163,5237,8.0,7.4359264,506.07999999999623,478.93997716188437,0,None
5046,5164,5238,8.0,6.9337015,506.1866666666629,479.03242651542035,1,5202
5047,5165,5239,9.0,6.487364,506.3066666666629,479.1189246996245,0,None
5048,5166,5240,9.0,6.7194223,506.4266666666629,479.20851699749636,0,None
5049,5167,5241,9.0,8.252649,506.54666666666293,479.318552321593,0,None
5050,5168,5242,9.0,8.45217,506.66666666666293,479.43124792655317,0,None
5051,5169,5243,9.0,7.936445,506.78666666666294,479.53706719636926,0,None
5052,5170,5244,9.0,5.650616,506.90666666666294,479.6124087452889,0,None
5053,5171,5245,8.0,6.328006,507.0133333333296,479.6967821558317,0,None
5054,5172,5246,8.0,7.584813,507.1199999999963,479.7979129974048,0,None
5055,5173,5247,8.0,5.2980676,507.226666666663,479.8685538983346,0,None
5056,5174,5248,9.0,7.231622,507.346666666663,479.96497552792243,0,None
5057,5175,5249,9.0,7.7822933,507.466666666663,480.0687394388518,1,5213
5058,5176,5250,9.0,6.0652466,507.586666666663,480.1496093932789,0,None
5059,5177,5251,9.0,9.442278,507.706666666663,480.2755064320566,0,None
5060,5178,5252,9.0,7.5688176,507.826666666663,480.3764240002634,0,None
5061,5179,5253,8.0,7.9929366,507.9333333333297,480.4829964884124,0,None
5062,5180,5254,8.0,7.0123453,508.0399999999964,480.57649442593276,0,None
