Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
19,regular,1,813,1,521,0.9987714987714987,0.6094452773613194,0.7602,0.7569832402234637
19,irregular,1,107,311,315,0.25598086124401914,0.25355450236966826,1.7224,0.25476190476190474
19,semiregular,1,606,107,185,0.8499298737727911,0.7661188369152971,0.9495,0.8058510638297873
19,regular,2,864,2,419,0.9976905311778291,0.6734216679657054,0.8076,0.8040949278734295
19,irregular,2,166,483,486,0.25577812018489987,0.254601226993865,2.6612,0.25518831667947733
19,semiregular,2,557,73,316,0.8841269841269841,0.6380297823596792,0.8406,0.7411842980705255
19,regular,3,946,1,257,0.9989440337909187,0.7863674147963424,0.8820,0.8799999999999999
19,irregular,3,197,547,550,0.2647849462365591,0.2637215528781794,3.0490,0.2642521797451374
19,semiregular,3,668,89,92,0.8824306472919419,0.8789473684210526,1.0093,0.8806855636123928
20,regular,1,1161,34,139,0.9715481171548117,0.8930769230769231,0.9608,0.9306613226452907
20,irregular,1,96,350,353,0.21524663677130046,0.21380846325167038,1.7817,0.21452513966480447
20,semiregular,1,707,205,207,0.7752192982456141,0.7735229759299781,1.0868,0.7743702081051478
20,regular,2,988,4,517,0.9959677419354839,0.6564784053156146,0.7970,0.7913496195434522
20,irregular,2,171,683,687,0.20023419203747073,0.1993006993006993,3.4048,0.19976635514018692
20,semiregular,2,616,121,326,0.835820895522388,0.6539278131634819,0.8799,0.7337701012507445
20,regular,3,1200,11,88,0.990916597853014,0.9316770186335404,0.9704,0.9603841536614646
20,irregular,3,224,706,709,0.24086021505376345,0.24008574490889603,3.7024,0.2404723564143854
20,semiregular,3,734,108,111,0.8717339667458432,0.8686390532544379,1.0048,0.8701837581505631
21,regular,1,648,1,540,0.9984591679506933,0.5454545454545454,0.7087,0.7054980947196515
21,irregular,1,109,416,418,0.20761904761904762,0.20683111954459202,2.5833,0.20722433460076045
21,semiregular,1,470,189,192,0.7132018209408194,0.7099697885196374,1.2058,0.7115821347464042
21,regular,2,784,2,266,0.9974554707379135,0.7466666666666667,0.8587,0.8540305010893248
21,irregular,2,137,545,548,0.20087976539589442,0.2,3.3578,0.20043891733723482
21,semiregular,2,514,212,215,0.7079889807162535,0.7050754458161865,1.3279,0.7065292096219933
21,regular,3,906,96,102,0.9041916167664671,0.8988095238095238,1.0957,0.9014925373134329
21,irregular,3,193,418,420,0.3158756137479542,0.31484502446982054,3.0049,0.315359477124183
